,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
2016-03-11,2.153120014070741,1.9661831010978907,-0.3600916244615097,-0.505267211853248,-0.9472829433061394,-0.10106885130023789
2016-03-14,2.1576804885165632,1.9645256820987387,-0.33647728071927563,-0.5112708140348685,-0.94621692907695,-0.08059283392971582
2016-03-15,2.184766583843394,1.966962302129355,-0.3983711453592419,-0.5195969447865495,-0.9890810301164017,-0.13226848183470405
2016-03-16,2.0919384973675057,1.8883659463095626,-0.3973145750113248,-0.5119661081299695,-1.0136418324639376,-0.19940389721356105
2016-03-17,2.1422411137363557,1.9061784615066986,-0.35846498670672655,-0.5708000420465614,-1.0770998495114912,-0.1456527592060155
2016-03-18,2.141481846684209,1.9058464894948133,-0.38708169819254135,-0.5760052676065083,-1.0689187465698098,-0.11452169468902015
2016-03-21,2.0769586474270394,1.846998229689806,-0.37620027427455516,-0.5701783087689873,-1.0933375126188676,-0.1706081230338754
2016-03-22,2.069896468599286,1.8405166790166738,-0.39363726615078465,-0.5593538174029676,-1.0872285197774125,-0.1906053085432417
2016-03-23,2.0818256122155487,1.842547179813293,-0.4094595530787663,-0.5698578309520755,-1.0953409936153675,-0.17458433262145084
2016-03-24,1.970116742325763,1.6471619044065504,-0.39727879276073347,-0.5779437149930269,-1.1070818065512416,-0.1725062437596353
2016-03-28,1.9829831098618371,1.648269897001543,-0.44166373782597135,-0.5848685560889949,-1.1154030332025708,-0.16643673847689822
2016-03-29,1.9048315276994094,1.5872362651060228,-0.4163838122910929,-0.5934740282796847,-1.1252091565708804,-0.15861868230485437
2016-03-30,1.9019726115207811,1.5869381880834506,-0.4229724667033451,-0.5897348449277912,-1.1198355030853062,-0.15976709283105697
2016-03-31,1.874580699131593,1.5661251969577956,-0.43722449797764584,-0.6005630179681094,-1.1322800795562522,-0.15029924435742367
2016-04-01,1.8667284754525353,1.561998748974621,-0.426403648286437,-0.5950034308643689,-1.1296039918032088,-0.16240994144128357
2016-04-04,1.8698204397600369,1.5988007257130796,-0.26467539472239315,-0.6980779838810606,-0.9796901519589772,0.2967847131147987
2016-04-05,1.8729766365326037,1.6002514629383329,-0.2366590415147865,-0.6967421253005108,-0.9780288033746917,0.2921005601526582
2016-04-06,1.8722318054224423,1.6013126957512458,-0.25138411762395985,-0.6799002763734474,-0.9731289514665485,0.23933311514780828
2016-04-07,1.8728256875082412,1.6015969507936632,-0.24615277359527737,-0.6817791913476483,-0.9776072605535389,0.23679483123732584
2016-04-08,1.8884848971956922,1.5990106235581372,-0.18547716784149143,-0.6738102336525009,-0.950723268994845,0.2554562471596126
2016-04-11,1.8413075258315519,1.5524054399469407,-0.1976067308032007,-0.6699419612638918,-0.9486807191564777,0.25046544775255775
2016-04-12,1.827175905164425,1.5520910886352504,-0.1664855435729263,-0.6670475654319719,-0.9360894075221865,0.2623182699643311
2016-04-13,1.8336555526542075,1.5502448715857151,-0.19343553508814487,-0.6383188514618305,-0.9855002086323351,0.16693997342749298
