,regime
1970-01-01 00:00:01.540776600,1
1970-01-01 00:00:01.540863000,1
1970-01-01 00:00:01.540949400,1
1970-01-01 00:00:01.541035800,1
1970-01-01 00:00:01.541122200,1
1970-01-01 00:00:01.541381400,1
1970-01-01 00:00:01.541467800,1
1970-01-01 00:00:01.541554200,1
1970-01-01 00:00:01.541640600,1
1970-01-01 00:00:01.541727000,1
1970-01-01 00:00:01.541986200,1
1970-01-01 00:00:01.542072600,1
1970-01-01 00:00:01.542159000,1
1970-01-01 00:00:01.542245400,1
1970-01-01 00:00:01.542331800,1
1970-01-01 00:00:01.542591000,1
1970-01-01 00:00:01.542677400,1
1970-01-01 00:00:01.542763800,1
1970-01-01 00:00:01.542850200,1
1970-01-01 00:00:01.542936600,1
1970-01-01 00:00:01.543195800,1
1970-01-01 00:00:01.543282200,1
1970-01-01 00:00:01.543368600,1
1970-01-01 00:00:01.543455000,1
1970-01-01 00:00:01.543541400,1
1970-01-01 00:00:01.543800600,1
1970-01-01 00:00:01.543887000,1
1970-01-01 00:00:01.543973400,1
1970-01-01 00:00:01.544059800,1
1970-01-01 00:00:01.544146200,1
1970-01-01 00:00:01.544405400,1
1970-01-01 00:00:01.544491800,1
1970-01-01 00:00:01.544578200,1
1970-01-01 00:00:01.544664600,1
1970-01-01 00:00:01.544751000,1
1970-01-01 00:00:01.545010200,1
1970-01-01 00:00:01.545096600,1
1970-01-01 00:00:01.545183000,1
1970-01-01 00:00:01.545269400,1
1970-01-01 00:00:01.545355800,1
1970-01-01 00:00:01.545615000,1
1970-01-01 00:00:01.545701400,1
1970-01-01 00:00:01.545787800,1
1970-01-01 00:00:01.545874200,1
1970-01-01 00:00:01.545960600,1
1970-01-01 00:00:01.546392600,1
1970-01-01 00:00:01.546479000,1
1970-01-01 00:00:01.546565400,1
1970-01-01 00:00:01.546824600,1
1970-01-01 00:00:01.546911000,1
1970-01-01 00:00:01.546997400,1
1970-01-01 00:00:01.547083800,1
1970-01-01 00:00:01.547170200,1
1970-01-01 00:00:01.547429400,1
1970-01-01 00:00:01.547515800,1
1970-01-01 00:00:01.547602200,1
1970-01-01 00:00:01.547688600,1
1970-01-01 00:00:01.547775000,1
1970-01-01 00:00:01.548034200,1
1970-01-01 00:00:01.548120600,1
1970-01-01 00:00:01.548207000,1
1970-01-01 00:00:01.548293400,1
1970-01-01 00:00:01.548379800,1
1970-01-01 00:00:01.548639000,1
1970-01-01 00:00:01.548725400,1
1970-01-01 00:00:01.548811800,1
1970-01-01 00:00:01.548898200,1
1970-01-01 00:00:01.548984600,1
1970-01-01 00:00:01.549848600,1
1970-01-01 00:00:01.549935000,1
1970-01-01 00:00:01.550021400,1
1970-01-01 00:00:01.550107800,1
1970-01-01 00:00:01.550194200,1
1970-01-01 00:00:01.550453400,1
1970-01-01 00:00:01.550539800,1
1970-01-01 00:00:01.550626200,1
1970-01-01 00:00:01.550712600,1
1970-01-01 00:00:01.550799000,1
1970-01-01 00:00:01.551058200,1
1970-01-01 00:00:01.551144600,1
1970-01-01 00:00:01.551231000,1
1970-01-01 00:00:01.551317400,1
1970-01-01 00:00:01.551403800,1
1970-01-01 00:00:01.551663000,1
1970-01-01 00:00:01.551749400,1
1970-01-01 00:00:01.551835800,1
1970-01-01 00:00:01.551922200,1
1970-01-01 00:00:01.552008600,1
1970-01-01 00:00:01.552267800,1
1970-01-01 00:00:01.552354200,1
1970-01-01 00:00:01.552440600,1
1970-01-01 00:00:01.552527000,1
1970-01-01 00:00:01.552613400,1
1970-01-01 00:00:01.552872600,1
1970-01-01 00:00:01.552959000,1
1970-01-01 00:00:01.553045400,1
1970-01-01 00:00:01.553131800,1
1970-01-01 00:00:01.553218200,1
1970-01-01 00:00:01.553477400,1
1970-01-01 00:00:01.553563800,1
1970-01-01 00:00:01.553650200,1
1970-01-01 00:00:01.553736600,1
1970-01-01 00:00:01.553823000,1
1970-01-01 00:00:01.554082200,1
1970-01-01 00:00:01.554168600,1
1970-01-01 00:00:01.554255000,1
1970-01-01 00:00:01.554341400,1
1970-01-01 00:00:01.554687000,1
1970-01-01 00:00:01.554773400,1
1970-01-01 00:00:01.554859800,1
1970-01-01 00:00:01.554946200,1
1970-01-01 00:00:01.555032600,1
1970-01-01 00:00:01.555291800,1
1970-01-01 00:00:01.555378200,1
1970-01-01 00:00:01.555464600,1
1970-01-01 00:00:01.555551000,1
1970-01-01 00:00:01.555637400,1
1970-01-01 00:00:01.555896600,1
1970-01-01 00:00:01.555983000,1
1970-01-01 00:00:01.556069400,1
1970-01-01 00:00:01.556155800,1
1970-01-01 00:00:01.556242200,1
1970-01-01 00:00:01.556501400,1
1970-01-01 00:00:01.556587800,1
1970-01-01 00:00:01.557106200,1
1970-01-01 00:00:01.557192600,1
1970-01-01 00:00:01.557279000,1
1970-01-01 00:00:01.557365400,1
1970-01-01 00:00:01.557451800,1
1970-01-01 00:00:01.557711000,1
1970-01-01 00:00:01.557797400,1
1970-01-01 00:00:01.557883800,1
1970-01-01 00:00:01.557970200,1
1970-01-01 00:00:01.558056600,1
1970-01-01 00:00:01.558315800,1
1970-01-01 00:00:01.558402200,1
1970-01-01 00:00:01.558488600,1
1970-01-01 00:00:01.558575000,1
1970-01-01 00:00:01.558661400,1
1970-01-01 00:00:01.558920600,1
1970-01-01 00:00:01.559007000,1
1970-01-01 00:00:01.559093400,1
1970-01-01 00:00:01.559179800,1
1970-01-01 00:00:01.559266200,1
1970-01-01 00:00:01.559525400,1
1970-01-01 00:00:01.559611800,1
1970-01-01 00:00:01.559698200,1
1970-01-01 00:00:01.559784600,0
1970-01-01 00:00:01.560130200,0
1970-01-01 00:00:01.560216600,1
1970-01-01 00:00:01.560303000,1
1970-01-01 00:00:01.560389400,1
1970-01-01 00:00:01.560475800,1
1970-01-01 00:00:01.560735000,1
1970-01-01 00:00:01.560821400,1
1970-01-01 00:00:01.560907800,1
1970-01-01 00:00:01.560994200,1
1970-01-01 00:00:01.561080600,1
1970-01-01 00:00:01.561339800,1
1970-01-01 00:00:01.561426200,1
1970-01-01 00:00:01.561512600,1
1970-01-01 00:00:01.561599000,1
1970-01-01 00:00:01.561685400,1
1970-01-01 00:00:01.561944600,1
1970-01-01 00:00:01.562031000,1
1970-01-01 00:00:01.562117400,1
1970-01-01 00:00:01.562203800,1
1970-01-01 00:00:01.562290200,1
1970-01-01 00:00:01.562549400,1
1970-01-01 00:00:01.562635800,1
1970-01-01 00:00:01.562722200,1
1970-01-01 00:00:01.562808600,1
1970-01-01 00:00:01.562895000,1
1970-01-01 00:00:01.563154200,1
1970-01-01 00:00:01.563240600,1
1970-01-01 00:00:01.563327000,1
1970-01-01 00:00:01.563413400,1
1970-01-01 00:00:01.563499800,1
1970-01-01 00:00:01.563759000,1
1970-01-01 00:00:01.563845400,1
1970-01-01 00:00:01.563931800,1
1970-01-01 00:00:01.564018200,1
1970-01-01 00:00:01.564104600,1
1970-01-01 00:00:01.564363800,1
1970-01-01 00:00:01.564450200,1
1970-01-01 00:00:01.564536600,1
1970-01-01 00:00:01.564623000,1
1970-01-01 00:00:01.564709400,1
1970-01-01 00:00:01.564968600,1
1970-01-01 00:00:01.565055000,1
1970-01-01 00:00:01.565141400,1
1970-01-01 00:00:01.565227800,1
1970-01-01 00:00:01.565314200,1
1970-01-01 00:00:01.565573400,1
1970-01-01 00:00:01.565659800,1
1970-01-01 00:00:01.565746200,1
1970-01-01 00:00:01.565832600,1
1970-01-01 00:00:01.565919000,1
1970-01-01 00:00:01.566178200,1
1970-01-01 00:00:01.566264600,1
1970-01-01 00:00:01.566351000,1
1970-01-01 00:00:01.566437400,1
1970-01-01 00:00:01.566523800,1
1970-01-01 00:00:01.566783000,1
1970-01-01 00:00:01.566869400,1
1970-01-01 00:00:01.566955800,1
1970-01-01 00:00:01.567042200,1
1970-01-01 00:00:01.567128600,1
1970-01-01 00:00:01.567387800,1
1970-01-01 00:00:01.567474200,1
1970-01-01 00:00:01.567560600,1
1970-01-01 00:00:01.567647000,1
1970-01-01 00:00:01.567733400,1
1970-01-01 00:00:01.567992600,1
1970-01-01 00:00:01.568079000,1
1970-01-01 00:00:01.568165400,1
1970-01-01 00:00:01.568251800,1
1970-01-01 00:00:01.568597400,1
1970-01-01 00:00:01.568683800,1
1970-01-01 00:00:01.568770200,1
1970-01-01 00:00:01.568856600,1
1970-01-01 00:00:01.568943000,1
1970-01-01 00:00:01.569202200,1
1970-01-01 00:00:01.569288600,1
1970-01-01 00:00:01.569375000,1
1970-01-01 00:00:01.569461400,1
1970-01-01 00:00:01.569547800,1
1970-01-01 00:00:01.569807000,1
1970-01-01 00:00:01.570498200,1
1970-01-01 00:00:01.570584600,1
1970-01-01 00:00:01.570671000,1
1970-01-01 00:00:01.570757400,1
1970-01-01 00:00:01.571016600,1
1970-01-01 00:00:01.571103000,1
1970-01-01 00:00:01.571189400,1
1970-01-01 00:00:01.571275800,1
1970-01-01 00:00:01.571362200,1
1970-01-01 00:00:01.571621400,1
1970-01-01 00:00:01.571707800,1
1970-01-01 00:00:01.571794200,1
1970-01-01 00:00:01.571880600,1
1970-01-01 00:00:01.571967000,1
1970-01-01 00:00:01.572226200,1
1970-01-01 00:00:01.572312600,1
1970-01-01 00:00:01.572399000,1
1970-01-01 00:00:01.572485400,1
1970-01-01 00:00:01.572571800,1
1970-01-01 00:00:01.572831000,1
1970-01-01 00:00:01.572917400,1
1970-01-01 00:00:01.573003800,1
1970-01-01 00:00:01.573090200,1
1970-01-01 00:00:01.573176600,1
1970-01-01 00:00:01.573435800,1
1970-01-01 00:00:01.573522200,1
1970-01-01 00:00:01.573608600,1
1970-01-01 00:00:01.573695000,1
1970-01-01 00:00:01.573781400,1
1970-01-01 00:00:01.574040600,1
1970-01-01 00:00:01.574127000,1
1970-01-01 00:00:01.574213400,1
1970-01-01 00:00:01.574299800,1
1970-01-01 00:00:01.574386200,1
1970-01-01 00:00:01.574645400,1
1970-01-01 00:00:01.574731800,1
1970-01-01 00:00:01.574818200,1
1970-01-01 00:00:01.574904600,1
1970-01-01 00:00:01.574991000,1
1970-01-01 00:00:01.575250200,1
1970-01-01 00:00:01.575336600,1
1970-01-01 00:00:01.575423000,1
1970-01-01 00:00:01.575509400,1
1970-01-01 00:00:01.575595800,1
1970-01-01 00:00:01.575855000,1
1970-01-01 00:00:01.575941400,1
1970-01-01 00:00:01.576027800,1
1970-01-01 00:00:01.576114200,1
1970-01-01 00:00:01.576200600,1
1970-01-01 00:00:01.576459800,1
1970-01-01 00:00:01.576546200,1
1970-01-01 00:00:01.576632600,1
1970-01-01 00:00:01.576719000,1
1970-01-01 00:00:01.576805400,1
1970-01-01 00:00:01.577064600,1
1970-01-01 00:00:01.577151000,1
1970-01-01 00:00:01.577237400,1
1970-01-01 00:00:01.577323800,1
1970-01-01 00:00:01.577410200,1
1970-01-01 00:00:01.577669400,1
1970-01-01 00:00:01.577755800,1
1970-01-01 00:00:01.577928600,1
1970-01-01 00:00:01.578015000,1
1970-01-01 00:00:01.578274200,1
1970-01-01 00:00:01.578360600,1
1970-01-01 00:00:01.578447000,1
1970-01-01 00:00:01.578533400,1
1970-01-01 00:00:01.578619800,1
1970-01-01 00:00:01.578879000,1
1970-01-01 00:00:01.578965400,1
1970-01-01 00:00:01.579051800,1
1970-01-01 00:00:01.579138200,1
1970-01-01 00:00:01.579224600,1
1970-01-01 00:00:01.579483800,1
1970-01-01 00:00:01.579570200,1
1970-01-01 00:00:01.579656600,1
1970-01-01 00:00:01.579743000,1
1970-01-01 00:00:01.580693400,0
1970-01-01 00:00:01.580779800,0
1970-01-01 00:00:01.580866200,0
1970-01-01 00:00:01.580952600,0
1970-01-01 00:00:01.581039000,0
1970-01-01 00:00:01.581298200,0
1970-01-01 00:00:01.581384600,0
1970-01-01 00:00:01.581471000,0
1970-01-01 00:00:01.581557400,0
1970-01-01 00:00:01.581643800,0
1970-01-01 00:00:01.581903000,0
1970-01-01 00:00:01.581989400,0
1970-01-01 00:00:01.582075800,0
1970-01-01 00:00:01.582162200,0
1970-01-01 00:00:01.582248600,0
1970-01-01 00:00:01.582507800,0
1970-01-01 00:00:01.582594200,0
1970-01-01 00:00:01.582680600,0
1970-01-01 00:00:01.582767000,0
1970-01-01 00:00:01.582853400,0
1970-01-01 00:00:01.583112600,0
1970-01-01 00:00:01.583199000,0
1970-01-01 00:00:01.583285400,0
1970-01-01 00:00:01.583371800,0
1970-01-01 00:00:01.583458200,0
1970-01-01 00:00:01.583717400,0
1970-01-01 00:00:01.583803800,0
1970-01-01 00:00:01.583890200,0
1970-01-01 00:00:01.583976600,0
1970-01-01 00:00:01.584063000,0
1970-01-01 00:00:01.584322200,0
1970-01-01 00:00:01.584408600,0
1970-01-01 00:00:01.584495000,0
1970-01-01 00:00:01.584581400,0
1970-01-01 00:00:01.584667800,0
1970-01-01 00:00:01.584927000,0
1970-01-01 00:00:01.585013400,0
1970-01-01 00:00:01.585099800,0
1970-01-01 00:00:01.585186200,0
1970-01-01 00:00:01.585272600,0
1970-01-01 00:00:01.585531800,0
1970-01-01 00:00:01.585618200,0
1970-01-01 00:00:01.585704600,0
1970-01-01 00:00:01.585791000,0
1970-01-01 00:00:01.585877400,0
1970-01-01 00:00:01.586223000,0
1970-01-01 00:00:01.586309400,0
1970-01-01 00:00:01.586395800,0
1970-01-01 00:00:01.586482200,0
1970-01-01 00:00:01.586741400,0
1970-01-01 00:00:01.586827800,0
1970-01-01 00:00:01.586914200,0
1970-01-01 00:00:01.587000600,0
1970-01-01 00:00:01.587087000,0
1970-01-01 00:00:01.587346200,0
1970-01-01 00:00:01.587432600,0
1970-01-01 00:00:01.587519000,0
1970-01-01 00:00:01.587605400,0
1970-01-01 00:00:01.587691800,0
1970-01-01 00:00:01.587951000,0
1970-01-01 00:00:01.588037400,0
1970-01-01 00:00:01.588123800,0
1970-01-01 00:00:01.588210200,0
1970-01-01 00:00:01.588728600,0
1970-01-01 00:00:01.588815000,0
1970-01-01 00:00:01.588901400,0
1970-01-01 00:00:01.589160600,0
1970-01-01 00:00:01.589247000,0
1970-01-01 00:00:01.589333400,0
1970-01-01 00:00:01.589419800,0
1970-01-01 00:00:01.589506200,0
1970-01-01 00:00:01.589765400,0
1970-01-01 00:00:01.589851800,0
1970-01-01 00:00:01.589938200,0
1970-01-01 00:00:01.590024600,0
1970-01-01 00:00:01.590111000,0
1970-01-01 00:00:01.590370200,0
1970-01-01 00:00:01.590456600,0
1970-01-01 00:00:01.590543000,0
1970-01-01 00:00:01.590629400,0
1970-01-01 00:00:01.590715800,0
1970-01-01 00:00:01.590975000,0
1970-01-01 00:00:01.591061400,0
1970-01-01 00:00:01.591147800,0
1970-01-01 00:00:01.591234200,0
1970-01-01 00:00:01.591320600,0
1970-01-01 00:00:01.591579800,0
1970-01-01 00:00:01.591666200,0
1970-01-01 00:00:01.591752600,0
1970-01-01 00:00:01.591839000,0
1970-01-01 00:00:01.591925400,0
1970-01-01 00:00:01.592184600,0
1970-01-01 00:00:01.592271000,0
1970-01-01 00:00:01.592357400,0
1970-01-01 00:00:01.592443800,0
1970-01-01 00:00:01.592530200,0
1970-01-01 00:00:01.592789400,1
1970-01-01 00:00:01.592875800,1
1970-01-01 00:00:01.592962200,1
1970-01-01 00:00:01.593394200,1
1970-01-01 00:00:01.593480600,1
1970-01-01 00:00:01.593567000,1
1970-01-01 00:00:01.593653400,1
1970-01-01 00:00:01.593739800,1
1970-01-01 00:00:01.593999000,1
1970-01-01 00:00:01.594085400,1
1970-01-01 00:00:01.594171800,1
1970-01-01 00:00:01.594258200,1
1970-01-01 00:00:01.594344600,1
1970-01-01 00:00:01.594603800,1
1970-01-01 00:00:01.594690200,1
1970-01-01 00:00:01.594776600,1
1970-01-01 00:00:01.594863000,0
1970-01-01 00:00:01.594949400,0
1970-01-01 00:00:01.595208600,0
1970-01-01 00:00:01.595295000,0
1970-01-01 00:00:01.595381400,0
1970-01-01 00:00:01.595467800,0
1970-01-01 00:00:01.595554200,0
1970-01-01 00:00:01.595813400,0
1970-01-01 00:00:01.595899800,0
1970-01-01 00:00:01.595986200,0
1970-01-01 00:00:01.596072600,0
1970-01-01 00:00:01.596159000,0
1970-01-01 00:00:01.596418200,0
1970-01-01 00:00:01.596504600,0
1970-01-01 00:00:01.596591000,0
1970-01-01 00:00:01.596677400,0
1970-01-01 00:00:01.596763800,0
1970-01-01 00:00:01.597023000,0
1970-01-01 00:00:01.597109400,0
1970-01-01 00:00:01.597195800,0
1970-01-01 00:00:01.597282200,0
1970-01-01 00:00:01.597368600,0
1970-01-01 00:00:01.597627800,0
1970-01-01 00:00:01.597714200,0
1970-01-01 00:00:01.597800600,0
1970-01-01 00:00:01.597887000,0
1970-01-01 00:00:01.597973400,0
1970-01-01 00:00:01.598232600,0
1970-01-01 00:00:01.598319000,0
1970-01-01 00:00:01.598405400,0
1970-01-01 00:00:01.598491800,0
1970-01-01 00:00:01.598578200,0
1970-01-01 00:00:01.598837400,0
1970-01-01 00:00:01.598923800,0
1970-01-01 00:00:01.599010200,0
1970-01-01 00:00:01.599096600,0
1970-01-01 00:00:01.599183000,0
1970-01-01 00:00:01.599442200,0
1970-01-01 00:00:01.599528600,0
1970-01-01 00:00:01.599615000,0
1970-01-01 00:00:01.599701400,0
1970-01-01 00:00:01.599787800,0
1970-01-01 00:00:01.600047000,0
1970-01-01 00:00:01.600133400,0
1970-01-01 00:00:01.600219800,0
1970-01-01 00:00:01.600306200,0
1970-01-01 00:00:01.600392600,0
1970-01-01 00:00:01.600651800,0
1970-01-01 00:00:01.600738200,0
1970-01-01 00:00:01.600824600,0
1970-01-01 00:00:01.600911000,0
1970-01-01 00:00:01.600997400,0
1970-01-01 00:00:01.601256600,0
1970-01-01 00:00:01.601343000,0
1970-01-01 00:00:01.601429400,0
1970-01-01 00:00:01.602207000,0
1970-01-01 00:00:01.602466200,1
1970-01-01 00:00:01.602552600,1
1970-01-01 00:00:01.602639000,1
1970-01-01 00:00:01.602725400,1
1970-01-01 00:00:01.602811800,1
1970-01-01 00:00:01.603071000,1
1970-01-01 00:00:01.603157400,1
1970-01-01 00:00:01.603243800,1
1970-01-01 00:00:01.603330200,1
1970-01-01 00:00:01.603416600,1
1970-01-01 00:00:01.603675800,1
1970-01-01 00:00:01.603762200,1
1970-01-01 00:00:01.603848600,1
1970-01-01 00:00:01.603935000,1
1970-01-01 00:00:01.604021400,1
1970-01-01 00:00:01.604280600,1
1970-01-01 00:00:01.604367000,1
1970-01-01 00:00:01.604453400,1
1970-01-01 00:00:01.604539800,1
1970-01-01 00:00:01.604626200,1
1970-01-01 00:00:01.604885400,1
1970-01-01 00:00:01.604971800,1
1970-01-01 00:00:01.605058200,1
1970-01-01 00:00:01.605144600,1
1970-01-01 00:00:01.605231000,1
1970-01-01 00:00:01.605490200,1
1970-01-01 00:00:01.605576600,1
1970-01-01 00:00:01.605663000,1
1970-01-01 00:00:01.605749400,1
1970-01-01 00:00:01.605835800,1
1970-01-01 00:00:01.606095000,1
1970-01-01 00:00:01.606181400,1
1970-01-01 00:00:01.606267800,1
1970-01-01 00:00:01.606354200,1
1970-01-01 00:00:01.606440600,1
1970-01-01 00:00:01.606699800,1
1970-01-01 00:00:01.606786200,1
1970-01-01 00:00:01.606872600,1
1970-01-01 00:00:01.606959000,1
1970-01-01 00:00:01.607045400,1
1970-01-01 00:00:01.607304600,1
1970-01-01 00:00:01.607391000,1
1970-01-01 00:00:01.607477400,1
1970-01-01 00:00:01.607563800,1
1970-01-01 00:00:01.607650200,1
1970-01-01 00:00:01.607909400,1
1970-01-01 00:00:01.607995800,1
1970-01-01 00:00:01.608082200,1
1970-01-01 00:00:01.608168600,1
1970-01-01 00:00:01.608255000,1
1970-01-01 00:00:01.608514200,1
1970-01-01 00:00:01.608600600,1
1970-01-01 00:00:01.608687000,1
1970-01-01 00:00:01.608773400,1
1970-01-01 00:00:01.608859800,1
1970-01-01 00:00:01.609119000,1
1970-01-01 00:00:01.609205400,1
1970-01-01 00:00:01.609291800,1
1970-01-01 00:00:01.609378200,1
1970-01-01 00:00:01.609723800,1
1970-01-01 00:00:01.609810200,1
1970-01-01 00:00:01.609896600,1
1970-01-01 00:00:01.609983000,1
1970-01-01 00:00:01.610069400,1
1970-01-01 00:00:01.610328600,1
1970-01-01 00:00:01.610415000,1
1970-01-01 00:00:01.610501400,1
1970-01-01 00:00:01.610587800,1
1970-01-01 00:00:01.610674200,1
1970-01-01 00:00:01.610933400,1
1970-01-01 00:00:01.611019800,1
1970-01-01 00:00:01.611106200,1
1970-01-01 00:00:01.611192600,1
1970-01-01 00:00:01.611279000,1
1970-01-01 00:00:01.611538200,1
1970-01-01 00:00:01.611624600,1
1970-01-01 00:00:01.611711000,1
1970-01-01 00:00:01.611797400,1
1970-01-01 00:00:01.611883800,1
1970-01-01 00:00:01.612143000,1
1970-01-01 00:00:01.612229400,1
1970-01-01 00:00:01.612315800,1
1970-01-01 00:00:01.612402200,1
1970-01-01 00:00:01.612488600,1
1970-01-01 00:00:01.612747800,1
1970-01-01 00:00:01.612834200,1
1970-01-01 00:00:01.612920600,1
1970-01-01 00:00:01.613611800,1
1970-01-01 00:00:01.613698200,1
1970-01-01 00:00:01.613957400,1
1970-01-01 00:00:01.614043800,1
1970-01-01 00:00:01.614130200,1
1970-01-01 00:00:01.614216600,1
1970-01-01 00:00:01.614303000,1
1970-01-01 00:00:01.614562200,1
1970-01-01 00:00:01.614648600,1
1970-01-01 00:00:01.614735000,1
1970-01-01 00:00:01.614821400,1
1970-01-01 00:00:01.614907800,1
1970-01-01 00:00:01.615167000,1
1970-01-01 00:00:01.615253400,1
1970-01-01 00:00:01.615339800,1
1970-01-01 00:00:01.615426200,1
1970-01-01 00:00:01.615512600,1
1970-01-01 00:00:01.615771800,1
1970-01-01 00:00:01.615858200,1
1970-01-01 00:00:01.615944600,1
1970-01-01 00:00:01.616031000,1
1970-01-01 00:00:01.616117400,0
1970-01-01 00:00:01.616376600,0
1970-01-01 00:00:01.616463000,0
1970-01-01 00:00:01.616549400,0
1970-01-01 00:00:01.616635800,0
1970-01-01 00:00:01.616722200,0
1970-01-01 00:00:01.616981400,0
1970-01-01 00:00:01.617067800,0
1970-01-01 00:00:01.617154200,0
1970-01-01 00:00:01.617240600,0
1970-01-01 00:00:01.617327000,0
1970-01-01 00:00:01.617672600,0
1970-01-01 00:00:01.617759000,0
1970-01-01 00:00:01.617845400,0
1970-01-01 00:00:01.617931800,0
1970-01-01 00:00:01.618191000,0
1970-01-01 00:00:01.618277400,0
1970-01-01 00:00:01.618363800,0
1970-01-01 00:00:01.618450200,0
1970-01-01 00:00:01.618536600,0
1970-01-01 00:00:01.618795800,0
1970-01-01 00:00:01.618882200,0
1970-01-01 00:00:01.618968600,0
1970-01-01 00:00:01.619055000,0
1970-01-01 00:00:01.619141400,0
1970-01-01 00:00:01.619400600,0
1970-01-01 00:00:01.619487000,0
1970-01-01 00:00:01.619573400,0
1970-01-01 00:00:01.619659800,0
1970-01-01 00:00:01.619746200,0
1970-01-01 00:00:01.620264600,0
1970-01-01 00:00:01.620351000,0
1970-01-01 00:00:01.620610200,0
1970-01-01 00:00:01.620696600,0
1970-01-01 00:00:01.620783000,0
1970-01-01 00:00:01.620869400,0
1970-01-01 00:00:01.620955800,0
1970-01-01 00:00:01.621215000,0
1970-01-01 00:00:01.621301400,0
1970-01-01 00:00:01.621387800,0
1970-01-01 00:00:01.621474200,1
1970-01-01 00:00:01.621560600,1
1970-01-01 00:00:01.621819800,1
1970-01-01 00:00:01.621906200,1
1970-01-01 00:00:01.621992600,0
1970-01-01 00:00:01.622079000,0
1970-01-01 00:00:01.622165400,0
1970-01-01 00:00:01.622424600,0
1970-01-01 00:00:01.622511000,1
1970-01-01 00:00:01.622597400,1
1970-01-01 00:00:01.622683800,1
1970-01-01 00:00:01.622770200,1
1970-01-01 00:00:01.623029400,1
1970-01-01 00:00:01.623115800,1
1970-01-01 00:00:01.623202200,1
1970-01-01 00:00:01.623288600,1
1970-01-01 00:00:01.623375000,1
1970-01-01 00:00:01.623720600,1
1970-01-01 00:00:01.623807000,1
1970-01-01 00:00:01.623893400,1
1970-01-01 00:00:01.623979800,1
1970-01-01 00:00:01.624239000,1
1970-01-01 00:00:01.624325400,1
1970-01-01 00:00:01.624411800,1
1970-01-01 00:00:01.624498200,1
1970-01-01 00:00:01.624584600,1
1970-01-01 00:00:01.624843800,1
1970-01-01 00:00:01.624930200,1
1970-01-01 00:00:01.625016600,1
1970-01-01 00:00:01.625103000,1
1970-01-01 00:00:01.625189400,1
1970-01-01 00:00:01.625448600,1
1970-01-01 00:00:01.625535000,1
1970-01-01 00:00:01.625621400,1
1970-01-01 00:00:01.625707800,1
1970-01-01 00:00:01.625794200,1
1970-01-01 00:00:01.626053400,1
1970-01-01 00:00:01.626139800,1
1970-01-01 00:00:01.626226200,1
1970-01-01 00:00:01.626312600,1
1970-01-01 00:00:01.626399000,0
1970-01-01 00:00:01.626658200,0
1970-01-01 00:00:01.626744600,0
1970-01-01 00:00:01.626831000,0
1970-01-01 00:00:01.626917400,1
1970-01-01 00:00:01.627003800,1
1970-01-01 00:00:01.627263000,0
1970-01-01 00:00:01.627349400,0
1970-01-01 00:00:01.627435800,0
1970-01-01 00:00:01.627522200,0
1970-01-01 00:00:01.627608600,0
1970-01-01 00:00:01.627867800,0
1970-01-01 00:00:01.627954200,0
1970-01-01 00:00:01.628040600,0
1970-01-01 00:00:01.628127000,0
1970-01-01 00:00:01.628213400,0
1970-01-01 00:00:01.628472600,0
1970-01-01 00:00:01.628559000,0
1970-01-01 00:00:01.628645400,0
1970-01-01 00:00:01.628731800,0
1970-01-01 00:00:01.628818200,0
1970-01-01 00:00:01.629077400,0
1970-01-01 00:00:01.629163800,0
1970-01-01 00:00:01.629250200,0
1970-01-01 00:00:01.629336600,0
1970-01-01 00:00:01.629423000,0
1970-01-01 00:00:01.629682200,0
1970-01-01 00:00:01.629768600,0
1970-01-01 00:00:01.629855000,0
1970-01-01 00:00:01.629941400,0
1970-01-01 00:00:01.630027800,0
1970-01-01 00:00:01.630287000,0
1970-01-01 00:00:01.630373400,0
1970-01-01 00:00:01.630459800,0
1970-01-01 00:00:01.630546200,0
1970-01-01 00:00:01.630632600,0
1970-01-01 00:00:01.630891800,0
1970-01-01 00:00:01.630978200,0
1970-01-01 00:00:01.631064600,0
1970-01-01 00:00:01.631151000,0
1970-01-01 00:00:01.631237400,0
1970-01-01 00:00:01.631496600,0
1970-01-01 00:00:01.631583000,0
1970-01-01 00:00:01.631669400,0
1970-01-01 00:00:01.631755800,0
1970-01-01 00:00:01.631842200,0
1970-01-01 00:00:01.632274200,0
1970-01-01 00:00:01.632360600,0
1970-01-01 00:00:01.632447000,0
1970-01-01 00:00:01.632706200,0
1970-01-01 00:00:01.632792600,0
1970-01-01 00:00:01.632879000,0
1970-01-01 00:00:01.632965400,0
1970-01-01 00:00:01.633656600,0
1970-01-01 00:00:01.633915800,0
1970-01-01 00:00:01.634002200,0
1970-01-01 00:00:01.634088600,0
1970-01-01 00:00:01.634175000,0
1970-01-01 00:00:01.634261400,0
1970-01-01 00:00:01.634520600,0
1970-01-01 00:00:01.634607000,0
1970-01-01 00:00:01.634693400,0
1970-01-01 00:00:01.634779800,0
1970-01-01 00:00:01.634866200,0
1970-01-01 00:00:01.635125400,0
1970-01-01 00:00:01.635211800,0
1970-01-01 00:00:01.635298200,0
1970-01-01 00:00:01.635384600,0
1970-01-01 00:00:01.635471000,0
1970-01-01 00:00:01.635730200,0
1970-01-01 00:00:01.635816600,0
1970-01-01 00:00:01.635903000,1
1970-01-01 00:00:01.635989400,1
1970-01-01 00:00:01.636075800,1
1970-01-01 00:00:01.636335000,1
